縣市代碼,縣市名稱,學校代碼,學校名稱,專任教師數男,專任教師數女,兼任教師數男,兼任教師數女,職員數男,職員數女,班級數,學生數男,學生數女,上學年畢業生數男,上學年畢業生數女
14,臺東縣,144322,縣立蘭嶼高中,10 ,21 ,0 ,0 ,3 ,6 ,3 ,42 ,13 ,12 ,7 
15,花蓮縣,150302,國立花蓮女中,39 ,42 ,8 ,8 ,2 ,13 ,33 ,7 ,"1,020 ",1 ,342 
15,花蓮縣,150303,國立花蓮高中,44 ,48 ,9 ,22 ,4 ,15 ,36 ,"1,094 ",21 ,253 ,5 
15,花蓮縣,150309,國立玉里高中,32 ,48 ,2 ,1 ,10 ,10 ,33 ,282 ,212 ,75 ,73 
15,花蓮縣,151306,私立海星高中,19 ,34 ,15 ,21 ,4 ,7 ,20 ,298 ,406 ,95 ,159 
15,花蓮縣,151307,私立四維高中,29 ,36 ,11 ,6 ,9 ,10 ,29 ,656 ,535 ,240 ,229 
15,花蓮縣,151312,財團法人慈濟大學附中,41 ,40 ,6 ,7 ,7 ,9 ,15 ,283 ,269 ,61 ,97 
15,花蓮縣,154301,花蓮縣立體育高中,11 ,9 ,1 ,0 ,3 ,9 ,6 ,113 ,37 ,21 ,8 
15,花蓮縣,154399,縣立南平中學,2 ,4 ,0 ,0 ,0 ,7 ,2 ,0 ,3 ,0 ,1 
16,澎湖縣,160302,國立馬公高中,49 ,58 ,3 ,15 ,9 ,14 ,47 ,562 ,673 ,164 ,225 
17,基隆市,170301,國立基隆女中,44 ,70 ,1 ,6 ,5 ,23 ,45 ,0 ,962 ,0 ,389 
17,基隆市,170302,國立基隆高中,37 ,53 ,12 ,45 ,6 ,17 ,33 ,406 ,190 ,117 ,20 
17,基隆市,171306,私立二信高中,76 ,92 ,6 ,6 ,15 ,23 ,53 ,"1,088 ",857 ,390 ,305 
17,基隆市,171308,輔大聖心高中,17 ,21 ,0 ,0 ,4 ,7 ,16 ,279 ,135 ,105 ,31 
17,基隆市,173304,市立中山高中,31 ,51 ,4 ,8 ,5 ,11 ,12 ,120 ,113 ,44 ,33 
17,基隆市,173306,市立安樂高中,31 ,55 ,3 ,7 ,2 ,12 ,12 ,205 ,171 ,65 ,60 
17,基隆市,173307,市立暖暖高中,18 ,43 ,0 ,0 ,4 ,9 ,12 ,159 ,129 ,66 ,36 
17,基隆市,173314,市立八斗高中,27 ,39 ,0 ,0 ,1 ,10 ,12 ,79 ,62 ,27 ,17 
18,新竹市,180301,國立竹科實驗高級中等學校,43 ,78 ,0 ,0 ,6 ,30 ,21 ,392 ,258 ,131 ,119 
18,新竹市,180302,國立新竹女中,37 ,95 ,3 ,3 ,1 ,23 ,54 ,21 ,"1,920 ",2 ,683 
18,新竹市,180309,國立新竹高中,60 ,75 ,28 ,54 ,5 ,20 ,55 ,"1,939 ",66 ,706 ,23 
18,新竹市,181305,私立光復高中,82 ,105 ,21 ,22 ,9 ,22 ,110 ,"2,482 ","1,993 ",686 ,546 
18,新竹市,181306,私立曙光女中,25 ,79 ,0 ,0 ,0 ,10 ,24 ,15 ,"1,082 ",2 ,349 
18,新竹市,181307,私立磐石高中,51 ,55 ,11 ,11 ,12 ,12 ,42 ,"1,221 ",671 ,385 ,201 
18,新竹市,181308,私立世界高中,7 ,18 ,8 ,9 ,2 ,6 ,25 ,219 ,260 ,106 ,123 
18,新竹市,183306,市立成德高中,31 ,90 ,0 ,0 ,3 ,13 ,27 ,577 ,334 ,155 ,111 
18,新竹市,183307,市立香山高中,35 ,96 ,0 ,0 ,5 ,13 ,27 ,501 ,432 ,126 ,136 
18,新竹市,183313,市立建功高中,31 ,123 ,23 ,24 ,1 ,15 ,24 ,523 ,443 ,168 ,160 
19,臺中市,191301,私立東大附中,25 ,48 ,3 ,8 ,4 ,4 ,18 ,403 ,396 ,109 ,146 
19,臺中市,191302,私立葳格高中,22 ,45 ,0 ,0 ,10 ,32 ,25 ,369 ,381 ,145 ,149 
19,臺中市,191305,私立新民高中,111 ,141 ,11 ,39 ,13 ,21 ,130 ,"2,732 ","2,808 ",767 ,915 
19,臺中市,191308,私立宜寧高中,21 ,45 ,16 ,14 ,4 ,12 ,37 ,865 ,636 ,256 ,202 
19,臺中市,191309,私立明德高中,40 ,117 ,14 ,9 ,8 ,19 ,70 ,815 ,"1,895 ",273 ,668 
19,臺中市,191311,私立衛道高中,76 ,85 ,1 ,1 ,12 ,22 ,24 ,758 ,327 ,222 ,134 
19,臺中市,191313,私立曉明女中,36 ,66 ,1 ,11 ,2 ,15 ,18 ,0 ,851 ,0 ,274 
19,臺中市,191314,私立嶺東高中,68 ,76 ,7 ,19 ,13 ,21 ,77 ,"1,648 ","1,261 ",558 ,438 
19,臺中市,191315,私立磊川華德福實驗教育學校,11 ,17 ,0 ,0 ,2 ,7 ,3 ,22 ,23 ,12 ,5 
19,臺中市,193301,市立臺中女中,52 ,76 ,6 ,15 ,5 ,17 ,54 ,0 ,"1,967 ",0 ,703 
19,臺中市,193302,市立臺中一中,96 ,73 ,0 ,0 ,9 ,18 ,75 ,"2,678 ",84 ,943 ,26 
19,臺中市,193303,市立忠明高中,36 ,86 ,0 ,0 ,3 ,15 ,27 ,337 ,615 ,90 ,238 
19,臺中市,193313,市立西苑高中,67 ,136 ,0 ,0 ,6 ,21 ,27 ,487 ,473 ,157 ,204 
19,臺中市,193315,市立東山高中,74 ,159 ,0 ,0 ,10 ,16 ,30 ,516 ,523 ,155 ,208 
19,臺中市,193316,市立惠文高中,62 ,105 ,0 ,0 ,7 ,15 ,33 ,680 ,557 ,218 ,207 
19,臺中市,194303,市立臺中二中,72 ,90 ,0 ,0 ,7 ,24 ,69 ,"1,591 ",862 ,556 ,270 
19,臺中市,194315,市立文華高中,53 ,82 ,5 ,20 ,4 ,23 ,60 ,733 ,"1,398 ",251 ,503 
20,嘉義市,200302,國立嘉義女中,44 ,61 ,2 ,16 ,6 ,16 ,48 ,0 ,"1,627 ",0 ,568 
20,嘉義市,200303,國立嘉義高中,67 ,85 ,23 ,14 ,6 ,21 ,66 ,"1,997 ",159 ,684 ,46 
20,嘉義市,201304,私立興華高中,26 ,49 ,0 ,0 ,9 ,10 ,30 ,610 ,474 ,238 ,226 
20,嘉義市,201309,私立仁義高中,2 ,1 ,4 ,3 ,2 ,3 ,4 ,70 ,16 ,39 ,11 
20,嘉義市,201310,私立嘉華高中,21 ,24 ,7 ,2 ,5 ,3 ,15 ,276 ,200 ,78 ,72 
20,嘉義市,201312,私立輔仁高中,38 ,33 ,0 ,0 ,6 ,13 ,19 ,456 ,321 ,141 ,104 
20,嘉義市,201313,私立宏仁女中,9 ,15 ,0 ,0 ,2 ,9 ,5 ,15 ,156 ,0 ,47 
20,嘉義市,201314,私立立仁高中,7 ,8 ,3 ,7 ,1 ,4 ,7 ,121 ,150 ,51 ,67 
21,臺南市,210303,國立臺南二中,55 ,78 ,3 ,10 ,3 ,19 ,57 ,"1,251 ",768 ,428 ,233 
21,臺南市,210305,國立臺南一中,90 ,64 ,0 ,0 ,4 ,21 ,60 ,"2,042 ",58 ,719 ,18 
21,臺南市,210306,國立臺南女中,42 ,85 ,9 ,33 ,7 ,17 ,57 ,16 ,"1,975 ",3 ,706 
21,臺南市,210309,國立家齊高中,40 ,86 ,0 ,0 ,7 ,16 ,51 ,388 ,"1,301 ",124 ,477 
21,臺南市,211301,私立長榮高中,65 ,63 ,10 ,20 ,25 ,17 ,67 ,"1,272 ",839 ,462 ,368 
21,臺南市,211302,私立長榮女中,6 ,22 ,5 ,14 ,5 ,11 ,18 ,152 ,571 ,55 ,312 
21,臺南市,211304,財團法人聖功女中,28 ,54 ,1 ,9 ,2 ,24 ,18 ,0 ,799 ,0 ,255 
21,臺南市,211310,臺南市光華高中,16 ,52 ,0 ,0 ,0 ,15 ,35 ,383 ,880 ,107 ,288 
21,臺南市,211314,私立六信高中,15 ,11 ,0 ,0 ,2 ,6 ,23 ,300 ,232 ,56 ,85 
21,臺南市,211315,私立瀛海高中,39 ,36 ,0 ,0 ,2 ,10 ,24 ,649 ,399 ,188 ,119 
21,臺南市,211317,私立崑山高中,6 ,14 ,17 ,11 ,0 ,2 ,20 ,115 ,118 ,69 ,57 
21,臺南市,211318,私立德光高中,41 ,78 ,7 ,5 ,4 ,26 ,24 ,535 ,568 ,164 ,191 
21,臺南市,211320,財團法人慈濟高中,31 ,52 ,2 ,4 ,7 ,12 ,18 ,291 ,258 ,86 ,75 
21,臺南市,213303,市立南寧高中,30 ,42 ,0 ,0 ,5 ,6 ,12 ,186 ,157 ,63 ,62 
21,臺南市,213316,市立土城高中,16 ,32 ,2 ,12 ,1 ,8 ,9 ,108 ,127 ,43 ,45 
30,臺北市,313301,市立西松高中,42 ,67 ,2 ,4 ,11 ,12 ,33 ,630 ,435 ,206 ,123 
30,臺北市,313302,市立中崙高中,38 ,104 ,3 ,5 ,7 ,18 ,30 ,543 ,528 ,184 ,168 
30,臺北市,321399,臺北市私立協和祐德高級中學,19 ,13 ,11 ,8 ,4 ,6 ,22 ,343 ,74 ,175 ,45 
30,臺北市,323301,市立松山高中,57 ,98 ,3 ,17 ,6 ,28 ,62 ,"1,127 ","1,082 ",365 ,355 
30,臺北市,323302,市立永春高中,43 ,78 ,5 ,8 ,3 ,20 ,47 ,773 ,853 ,226 ,286 
30,臺北市,330301,國立師大附中,83 ,135 ,37 ,75 ,12 ,38 ,78 ,"1,891 ",881 ,651 ,316 
30,臺北市,331301,私立延平中學,54 ,78 ,0 ,0 ,8 ,13 ,25 ,728 ,452 ,266 ,168 
30,臺北市,331302,私立金甌女中,17 ,53 ,8 ,7 ,4 ,7 ,30 ,0 ,"1,050 ",0 ,382 
30,臺北市,331304,私立復興實驗高中,35 ,44 ,0 ,0 ,7 ,14 ,9 ,227 ,219 ,75 ,65 
30,臺北市,333301,市立和平高中,44 ,113 ,0 ,0 ,10 ,17 ,41 ,796 ,640 ,226 ,198 
30,臺北市,341302,私立大同高中,21 ,18 ,8 ,5 ,6 ,8 ,21 ,513 ,251 ,196 ,110 
30,臺北市,343301,市立中山女中,55 ,116 ,4 ,9 ,3 ,24 ,66 ,0 ,"2,339 ",0 ,811 
30,臺北市,343302,市立大同高中,50 ,124 ,4 ,15 ,13 ,20 ,48 ,958 ,731 ,265 ,290 
30,臺北市,343303,市立大直高中,50 ,95 ,5 ,2 ,6 ,20 ,30 ,546 ,519 ,174 ,163 
30,臺北市,351301,私立強恕中學,8 ,12 ,2 ,12 ,3 ,7 ,29 ,286 ,400 ,91 ,87 
30,臺北市,353301,市立建國中學,111 ,105 ,4 ,18 ,9 ,25 ,84 ,"2,984 ",0 ,"1,048 ",0 
30,臺北市,353302,市立成功中學,68 ,94 ,8 ,14 ,7 ,20 ,66 ,"2,414 ",0 ,808 ,0 
30,臺北市,353303,市立北一女中,60 ,124 ,5 ,8 ,4 ,19 ,69 ,0 ,"2,466 ",0 ,869 
30,臺北市,361301,臺北市靜修高中,10 ,61 ,2 ,8 ,4 ,5 ,21 ,33 ,795 ,0 ,242 
30,臺北市,363301,市立明倫高中,46 ,77 ,4 ,4 ,8 ,15 ,47 ,880 ,774 ,231 ,277 
30,臺北市,363302,市立成淵高中,51 ,118 ,0 ,0 ,5 ,25 ,36 ,698 ,567 ,235 ,175 
30,臺北市,373301,市立華江高中,47 ,76 ,1 ,8 ,7 ,18 ,50 ,786 ,952 ,204 ,305 
30,臺北市,373302,市立大理高中,46 ,63 ,0 ,0 ,5 ,19 ,27 ,488 ,439 ,138 ,140 
30,臺北市,380301,國立政大附中,26 ,50 ,0 ,0 ,6 ,11 ,18 ,352 ,282 ,106 ,109 
30,臺北市,381301,私立東山高中,65 ,94 ,0 ,0 ,5 ,26 ,36 ,"1,092 ",575 ,324 ,207 
30,臺北市,381302,私立滬江高中,18 ,24 ,15 ,6 ,4 ,10 ,30 ,374 ,207 ,114 ,66 
30,臺北市,381303,私立大誠高中,13 ,5 ,6 ,0 ,2 ,8 ,16 ,180 ,48 ,20 ,1 
30,臺北市,381304,私立再興中學,39 ,54 ,0 ,0 ,5 ,13 ,18 ,437 ,365 ,153 ,131 
30,臺北市,381305,私立景文高中,37 ,48 ,11 ,8 ,8 ,17 ,27 ,531 ,410 ,241 ,160 
30,臺北市,381306,臺北市靜心高中,20 ,32 ,1 ,0 ,4 ,14 ,5 ,73 ,63 ,0 ,0 
30,臺北市,383301,市立景美女中,39 ,107 ,5 ,2 ,7 ,20 ,58 ,0 ,"2,032 ",0 ,699 
30,臺北市,383302,市立萬芳高中,50 ,99 ,1 ,10 ,9 ,21 ,33 ,586 ,577 ,171 ,166 
30,臺北市,393301,市立南港高中,47 ,109 ,0 ,0 ,11 ,14 ,30 ,501 ,507 ,155 ,126 
30,臺北市,393302,市立育成高中,49 ,94 ,0 ,0 ,11 ,24 ,59 ,918 ,930 ,242 ,288 
30,臺北市,401301,私立文德女中,1 ,5 ,10 ,4 ,1 ,3 ,3 ,0 ,67 ,0 ,39 
30,臺北市,401302,私立方濟中學,19 ,9 ,3 ,3 ,3 ,5 ,9 ,243 ,90 ,70 ,27 
30,臺北市,401303,私立達人女中,14 ,40 ,5 ,6 ,1 ,12 ,9 ,0 ,348 ,0 ,114 
30,臺北市,403301,市立內湖高中,49 ,98 ,0 ,15 ,9 ,17 ,60 ,"1,029 ","1,041 ",320 ,343 
30,臺北市,403302,市立麗山高中,32 ,51 ,0 ,0 ,6 ,10 ,33 ,620 ,336 ,166 ,124 
30,臺北市,403303,市立南湖高中,46 ,74 ,2 ,2 ,7 ,21 ,47 ,844 ,777 ,273 ,234 
30,臺北市,411301,私立泰北高中,31 ,36 ,12 ,12 ,4 ,11 ,27 ,340 ,373 ,150 ,151 
30,臺北市,411302,私立衛理女中,14 ,60 ,10 ,4 ,5 ,23 ,13 ,0 ,501 ,0 ,165 
30,臺北市,411303,私立華興中學,32 ,28 ,0 ,0 ,9 ,4 ,6 ,173 ,97 ,29 ,28 
30,臺北市,413301,市立陽明高中,40 ,104 ,5 ,11 ,7 ,25 ,39 ,685 ,667 ,215 ,223 
30,臺北市,413302,市立百齡高中,50 ,118 ,0 ,0 ,10 ,12 ,27 ,530 ,422 ,127 ,154 
30,臺北市,421301,私立薇閣高中,62 ,76 ,0 ,0 ,6 ,9 ,24 ,605 ,513 ,182 ,166 
30,臺北市,421302,臺北市幼華高中,12 ,26 ,18 ,14 ,1 ,6 ,18 ,295 ,163 ,69 ,64 
30,臺北市,421303,臺北市私立奎山實驗高級中學,9 ,12 ,0 ,0 ,1 ,2 ,3 ,63 ,60 ,13 ,14 
30,臺北市,423301,市立復興高中,72 ,97 ,0 ,0 ,7 ,21 ,68 ,926 ,"1,146 ",191 ,264 
30,臺北市,423302,市立中正高中,60 ,112 ,2 ,6 ,10 ,17 ,68 ,"1,252 ","1,081 ",333 ,316 
50,高雄市,521301,天主教明誠高中,37 ,34 ,3 ,4 ,6 ,20 ,18 ,270 ,266 ,84 ,85 
50,高雄市,521303,私立大榮高中,31 ,17 ,10 ,4 ,5 ,8 ,24 ,584 ,32 ,243 ,14 
50,高雄市,523301,市立鼓山高中,33 ,70 ,0 ,3 ,5 ,13 ,27 ,326 ,319 ,92 ,109 
50,高雄市,533301,市立左營高中,42 ,82 ,8 ,14 ,2 ,16 ,54 ,694 ,851 ,196 ,316 
50,高雄市,533302,市立新莊高中,32 ,78 ,7 ,7 ,2 ,12 ,45 ,871 ,674 ,296 ,252 
50,高雄市,540301,國立中山大學附屬國光高中,33 ,50 ,4 ,6 ,6 ,10 ,18 ,325 ,307 ,123 ,102 
50,高雄市,543301,市立中山高中,29 ,65 ,5 ,3 ,3 ,12 ,42 ,656 ,734 ,212 ,280 
50,高雄市,543302,市立楠梓高中,28 ,49 ,3 ,1 ,3 ,10 ,30 ,397 ,428 ,101 ,132 
50,高雄市,551301,私立立志高中,59 ,49 ,31 ,11 ,15 ,12 ,88 ,"1,576 ",608 ,652 ,259 
50,高雄市,551303,南海月光實驗學校,4 ,30 ,0 ,0 ,0 ,1 ,3 ,25 ,3 ,0 ,15 
50,高雄市,553301,市立高雄中學,87 ,82 ,20 ,60 ,6 ,18 ,72 ,"2,527 ",129 ,863 ,32 
50,高雄市,553302,市立三民高中,35 ,52 ,0 ,2 ,5 ,10 ,36 ,607 ,589 ,165 ,195 
50,高雄市,563301,市立新興高中,35 ,72 ,4 ,4 ,2 ,15 ,21 ,324 ,352 ,98 ,112 
50,高雄市,573301,市立高雄女中,41 ,106 ,0 ,4 ,3 ,18 ,63 ,0 ,"2,315 ",0 ,795 
50,高雄市,580301,國立高師大附中,24 ,62 ,4 ,7 ,2 ,17 ,24 ,630 ,239 ,191 ,94 
50,高雄市,581301,私立復華高中,30 ,47 ,6 ,5 ,2 ,12 ,38 ,519 ,701 ,176 ,256 
50,高雄市,581302,天主教道明中學,68 ,97 ,3 ,7 ,4 ,17 ,41 ,922 ,994 ,306 ,297 
50,高雄市,583301,市立中正高中,37 ,103 ,4 ,6 ,5 ,15 ,33 ,572 ,530 ,172 ,197 
50,高雄市,593301,市立前鎮高中,47 ,53 ,4 ,6 ,4 ,13 ,45 ,729 ,797 ,201 ,243 
50,高雄市,593302,市立瑞祥高中,58 ,124 ,4 ,5 ,7 ,17 ,27 ,501 ,410 ,154 ,139 
50,高雄市,613301,市立小港高中,40 ,69 ,0 ,0 ,8 ,8 ,45 ,625 ,772 ,203 ,238 
71,金門縣,710301,國立金門高中,41 ,34 ,0 ,0 ,7 ,12 ,30 ,448 ,493 ,103 ,129 
72,連江縣,720301,國立馬祖高中,15 ,18 ,0 ,0 ,9 ,6 ,12 ,131 ,106 ,44 ,37 
01,新北市,011405,私立樹人家商,25 ,82 ,13 ,15 ,3 ,16 ,61 ,995 ,"1,498 ",269 ,522 
01,新北市,011407,私立復興商工,47 ,53 ,22 ,20 ,6 ,18 ,73 ,"1,035 ","2,145 ",379 ,802 
01,新北市,011408,私立南強工商,36 ,25 ,21 ,16 ,4 ,13 ,44 ,640 ,454 ,294 ,171 
01,新北市,011413,私立穀保家商,23 ,53 ,18 ,11 ,1 ,12 ,42 ,818 ,979 ,251 ,344 
01,新北市,011419,私立開明工商,6 ,4 ,11 ,5 ,3 ,4 ,13 ,232 ,116 ,180 ,64 
01,新北市,011420,私立智光商工,33 ,47 ,5 ,4 ,5 ,17 ,43 ,838 ,430 ,362 ,199 
01,新北市,011421,私立清傳高商,4 ,16 ,5 ,4 ,4 ,6 ,9 ,123 ,188 ,46 ,75 
01,新北市,011426,私立能仁家商,22 ,42 ,30 ,36 ,5 ,13 ,65 ,835 ,"1,071 ",310 ,464 
01,新北市,011427,私立豫章工商,13 ,29 ,8 ,6 ,5 ,12 ,29 ,658 ,293 ,232 ,109 
01,新北市,011431,私立莊敬工家,112 ,82 ,28 ,16 ,66 ,43 ,110 ,"2,270 ","2,649 ",367 ,515 
01,新北市,011432,私立中華商海,9 ,3 ,0 ,0 ,3 ,3 ,9 ,77 ,19 ,22 ,5 
01,新北市,013402,市立瑞芳高工,70 ,60 ,5 ,2 ,18 ,16 ,54 ,830 ,234 ,258 ,79 
01,新北市,013430,市立三重商工,84 ,98 ,14 ,8 ,15 ,18 ,77 ,"1,536 ",753 ,465 ,257 
01,新北市,013433,市立新北高工,114 ,86 ,0 ,0 ,12 ,21 ,92 ,"2,189 ",470 ,667 ,164 
01,新北市,013434,市立淡水商工,83 ,114 ,0 ,0 ,17 ,16 ,83 ,"1,302 ",949 ,312 ,311 
01,新北市,014439,市立鶯歌工商,60 ,102 ,2 ,1 ,12 ,15 ,63 ,858 ,962 ,182 ,289 
01,新北市,014468,市立樟樹國際實中,36 ,78 ,2 ,6 ,3 ,12 ,18 ,148 ,254 ,37 ,62 
02,宜蘭縣,020403,國立宜蘭高商,48 ,76 ,0 ,0 ,12 ,11 ,48 ,727 ,733 ,238 ,256 
02,宜蘭縣,020404,國立羅東高商,47 ,66 ,0 ,0 ,6 ,16 ,48 ,585 ,776 ,166 ,259 
02,宜蘭縣,020405,國立蘇澳海事,51 ,40 ,0 ,0 ,15 ,17 ,35 ,469 ,202 ,116 ,55 
02,宜蘭縣,020407,國立羅東高工,87 ,36 ,0 ,0 ,15 ,18 ,45 ,"1,314 ",125 ,354 ,36 
02,宜蘭縣,020409,國立頭城家商,38 ,68 ,0 ,0 ,7 ,15 ,44 ,531 ,562 ,86 ,141 
03,桃園市,030403,國立北科大附屬桃園農工,101 ,83 ,8 ,6 ,23 ,22 ,82 ,"2,080 ",376 ,671 ,114 
03,桃園市,031414,私立成功工商,33 ,29 ,37 ,10 ,8 ,14 ,53 ,903 ,502 ,329 ,173 
03,桃園市,031415,私立方曙商工,16 ,21 ,5 ,4 ,2 ,4 ,21 ,115 ,46 ,78 ,14 
03,桃園市,031421,私立永平工商,63 ,88 ,25 ,13 ,13 ,20 ,129 ,"2,333 ","1,700 ",701 ,583 
03,桃園市,033407,市立中壢高商,47 ,110 ,0 ,3 ,8 ,15 ,60 ,732 ,"1,142 ",228 ,378 
03,桃園市,033408,市立中壢家商,19 ,56 ,0 ,4 ,5 ,17 ,28 ,182 ,714 ,62 ,271 
04,新竹縣,041401,私立內思高工,37 ,28 ,4 ,4 ,4 ,13 ,26 ,849 ,168 ,253 ,54 
05,苗栗縣,050401,國立大湖農工,53 ,31 ,0 ,0 ,12 ,12 ,28 ,508 ,211 ,190 ,71 
05,苗栗縣,050404,國立苗栗農工,77 ,70 ,0 ,0 ,17 ,22 ,54 ,"1,318 ",503 ,387 ,150 
05,苗栗縣,050407,國立苗栗高商,29 ,52 ,0 ,0 ,9 ,10 ,35 ,376 ,608 ,109 ,226 
05,苗栗縣,051408,私立中興商工,16 ,22 ,8 ,7 ,6 ,10 ,25 ,417 ,313 ,153 ,115 
05,苗栗縣,051411,私立育民工家,9 ,12 ,1 ,4 ,5 ,7 ,22 ,194 ,72 ,73 ,31 
05,苗栗縣,051412,私立賢德工商,7 ,2 ,1 ,1 ,2 ,2 ,5 ,31 ,13 ,12 ,0 
05,苗栗縣,051413,私立龍德家商,4 ,7 ,0 ,0 ,6 ,2 ,10 ,120 ,108 ,60 ,83 
06,臺中市,063401,市立豐原高商,43 ,108 ,0 ,0 ,8 ,17 ,60 ,587 ,"1,002 ",176 ,371 
06,臺中市,063402,市立大甲高工,76 ,43 ,0 ,0 ,10 ,22 ,46 ,"1,098 ",203 ,352 ,70 
06,臺中市,063404,市立東勢高工,97 ,63 ,0 ,0 ,19 ,18 ,63 ,"1,303 ",311 ,406 ,123 
06,臺中市,063407,市立沙鹿高工,94 ,63 ,10 ,6 ,18 ,21 ,68 ,"1,450 ",485 ,485 ,157 
06,臺中市,063408,市立霧峰農工,66 ,51 ,0 ,0 ,12 ,17 ,49 ,"1,065 ",261 ,364 ,85 
06,臺中市,064406,市立神岡高工,25 ,53 ,0 ,0 ,3 ,5 ,3 ,92 ,4 ,0 ,0 
07,彰化縣,070401,國立彰師附工,114 ,58 ,0 ,0 ,20 ,19 ,70 ,"1,976 ",258 ,665 ,84 
07,彰化縣,070402,國立永靖高工,62 ,43 ,0 ,0 ,15 ,15 ,37 ,944 ,239 ,313 ,87 
07,彰化縣,070403,國立二林工商,66 ,62 ,5 ,0 ,14 ,13 ,54 ,868 ,488 ,283 ,169 
07,彰化縣,070405,國立秀水高工,67 ,42 ,28 ,13 ,11 ,14 ,59 ,"1,456 ",265 ,484 ,89 
07,彰化縣,070406,國立彰化高商,45 ,107 ,0 ,0 ,11 ,14 ,63 ,651 ,"1,452 ",172 ,552 
07,彰化縣,070408,國立員林農工,52 ,72 ,0 ,0 ,11 ,18 ,51 ,963 ,599 ,283 ,215 
07,彰化縣,070409,國立員林崇實高工,60 ,42 ,0 ,0 ,13 ,18 ,42 ,999 ,220 ,306 ,91 
07,彰化縣,070410,國立員林家商,28 ,78 ,0 ,6 ,7 ,16 ,47 ,236 ,"1,078 ",78 ,387 
07,彰化縣,070415,國立北斗家商,40 ,70 ,0 ,0 ,7 ,12 ,52 ,378 ,"1,156 ",132 ,416 
07,彰化縣,071413,私立大慶商工,15 ,22 ,15 ,7 ,3 ,15 ,41 ,750 ,386 ,284 ,132 
07,彰化縣,071414,私立達德商工,56 ,85 ,27 ,13 ,8 ,24 ,86 ,"1,813 ","1,469 ",674 ,566 
08,南投縣,080401,國立仁愛高農,20 ,29 ,0 ,0 ,9 ,10 ,19 ,129 ,73 ,27 ,39 
08,南投縣,080403,國立埔里高工,64 ,42 ,3 ,2 ,15 ,12 ,39 ,628 ,180 ,209 ,60 
08,南投縣,080404,國立南投高商,28 ,62 ,3 ,1 ,5 ,18 ,35 ,308 ,472 ,87 ,158 
08,南投縣,080406,國立草屯商工,57 ,76 ,2 ,6 ,15 ,18 ,51 ,640 ,669 ,224 ,240 
08,南投縣,080410,國立水里商工,31 ,44 ,0 ,0 ,12 ,12 ,36 ,493 ,315 ,172 ,139 
08,南投縣,081409,南投縣同德高中,30 ,35 ,15 ,13 ,6 ,16 ,42 ,730 ,622 ,254 ,250 
09,雲林縣,090401,國立虎尾農工,55 ,46 ,0 ,0 ,19 ,10 ,43 ,898 ,299 ,310 ,91 
09,雲林縣,090402,國立西螺農工,62 ,62 ,0 ,0 ,14 ,15 ,47 ,"1,176 ",372 ,401 ,129 
09,雲林縣,090403,國立斗六家商,32 ,46 ,8 ,9 ,4 ,19 ,33 ,295 ,674 ,95 ,248 
09,雲林縣,090404,國立北港農工,50 ,27 ,0 ,0 ,9 ,14 ,30 ,768 ,125 ,232 ,48 
09,雲林縣,090413,國立土庫商工,44 ,39 ,0 ,0 ,8 ,15 ,31 ,391 ,567 ,114 ,217 
09,雲林縣,091410,私立大成商工,34 ,22 ,0 ,0 ,4 ,10 ,36 ,702 ,357 ,279 ,179 
09,雲林縣,091414,私立大德工商,24 ,13 ,3 ,2 ,2 ,6 ,25 ,362 ,183 ,118 ,59 
10,嘉義縣,100402,國立民雄農工,69 ,38 ,3 ,1 ,10 ,19 ,39 ,880 ,151 ,296 ,51 
10,嘉義縣,101405,私立協志工商,25 ,24 ,17 ,11 ,2 ,5 ,45 ,681 ,512 ,480 ,369 
10,嘉義縣,101406,私立萬能工商,30 ,29 ,0 ,0 ,8 ,9 ,33 ,876 ,507 ,272 ,192 
10,嘉義縣,101407,私立弘德工商,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,9 
11,臺南市,110401,國立新化高工,52 ,49 ,2 ,2 ,12 ,15 ,39 ,954 ,201 ,267 ,71 
11,臺南市,110403,國立白河商工,39 ,31 ,1 ,3 ,7 ,15 ,30 ,305 ,100 ,100 ,36 
11,臺南市,110404,國立北門農工,79 ,63 ,0 ,0 ,14 ,18 ,54 ,"1,115 ",396 ,317 ,135 
11,臺南市,110405,國立曾文家商,22 ,51 ,6 ,2 ,5 ,11 ,30 ,237 ,663 ,59 ,234 
11,臺南市,110406,國立新營高工,78 ,38 ,6 ,3 ,15 ,16 ,46 ,960 ,250 ,306 ,103 
11,臺南市,110407,國立玉井工商,40 ,33 ,0 ,0 ,10 ,11 ,27 ,338 ,193 ,121 ,64 
11,臺南市,110409,國立臺南高工,136 ,77 ,13 ,9 ,25 ,24 ,84 ,"2,134 ",314 ,716 ,103 
11,臺南市,110410,國立曾文農工,62 ,74 ,3 ,3 ,17 ,19 ,50 ,764 ,295 ,242 ,113 
11,臺南市,111419,私立陽明工商,18 ,8 ,0 ,0 ,5 ,7 ,24 ,319 ,122 ,110 ,45 
11,臺南市,111427,私立育德工家,12 ,12 ,4 ,0 ,3 ,7 ,23 ,341 ,262 ,118 ,128 
12,高雄市,120401,國立旗山農工,53 ,43 ,0 ,0 ,17 ,15 ,37 ,569 ,194 ,185 ,80 
